Rk,Team,Date,Unnamed: 3,Opp,Result,PA,AB,R,H,1B,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,RawDate
15,NYM,2025-06-05,@,LAD,"L, 5-6",45,36,5,11,7,1,0,3,5,2,0,7,7,.306,.422,.583,1.006,21,0,1,0,1,1,2025-06-05
16,NYY,2025-06-05,,CLE,"W, 4-0",37,33,4,10,8,1,0,1,4,1,0,3,5,.303,.378,.424,.803,14,1,1,0,0,2,2025-06-05
17,ATH,2025-06-05,,MIN,"W, 14-3",47,41,14,17,10,3,0,4,14,1,0,6,9,.415,.489,.780,1.270,32,0,0,0,0,0,2025-06-05
18,PHI,2025-06-05,@,TOR,"L, 1-9",34,32,1,5,3,2,0,0,1,0,0,2,8,.156,.206,.219,.425,7,0,0,0,0,0,2025-06-05
19,PIT,2025-06-05,,HOU,"L, 2-8",36,32,2,5,4,1,0,0,2,0,0,4,16,.156,.250,.188,.438,6,1,0,0,0,0,2025-06-05
20,SDP,2025-06-05,@,SFG,"L, 2-3",34,33,2,7,6,0,0,1,2,0,0,1,12,.212,.235,.303,.538,10,0,0,0,0,0,2025-06-05
21,SEA,2025-06-05,,BAL,"L, 3-4",36,36,3,9,6,2,0,1,3,1,0,0,12,.250,.250,.389,.639,14,0,0,0,0,0,2025-06-05
22,SFG,2025-06-05,,SDP,"W, 3-2",34,29,3,6,4,2,0,0,3,2,0,4,11,.207,.294,.276,.570,8,0,0,0,1,0,2025-06-05
23,TBR,2025-06-05,,TEX,"W, 4-3",35,33,4,7,5,1,0,1,4,0,0,2,11,.212,.257,.333,.590,11,0,0,0,0,0,2025-06-05
24,TEX,2025-06-05,@,TBR,"L, 3-4",35,32,3,8,5,0,0,3,3,1,2,3,13,.250,.314,.531,.846,17,1,0,0,0,1,2025-06-05
25,TOR,2025-06-05,,PHI,"W, 9-1",39,37,9,14,9,4,0,1,9,1,0,2,4,.378,.410,.568,.978,21,1,0,0,0,0,2025-06-05
26,WSN,2025-06-05,,CHC,"L, 1-7",36,33,1,8,5,3,0,0,1,0,0,1,1,.242,.286,.333,.619,11,0,1,0,0,0,2025-06-05
27,LAA,2025-06-04,@,BOS,"L, 9-11",42,37,9,12,5,5,1,1,9,0,0,4,8,.324,.381,.595,.976,22,1,0,0,1,0,2025-06-04
28,ARI,2025-06-04,@,ATL,"W, 2-1",39,31,2,5,4,1,0,0,2,0,1,7,12,.161,.333,.194,.527,6,0,1,0,0,0,2025-06-04
29,ATL,2025-06-04,,ARI,"L, 1-2",36,30,1,3,3,0,0,0,1,1,0,5,13,.100,.250,.100,.350,3,0,1,0,0,1,2025-06-04
30,BAL,2025-06-04,@,SEA,"W, 3-2",34,29,3,4,2,0,1,1,3,0,0,5,9,.138,.265,.310,.575,9,2,0,0,0,0,2025-06-04
31,BOS,2025-06-04,,LAA,"W, 11-9",43,34,11,12,10,1,0,1,11,0,0,5,6,.353,.442,.471,.912,16,2,2,0,2,0,2025-06-04
32,CHC,2025-06-04,@,WSN,"L, 0-2",35,32,0,5,5,0,0,0,0,1,0,2,8,.156,.229,.156,.385,5,0,1,0,0,0,2025-06-04
33,CHW,2025-06-04,,DET,"L, 4-5",35,31,4,7,4,3,0,0,4,0,1,2,7,.226,.257,.323,.580,10,1,0,0,2,0,2025-06-04
34,CIN,2025-06-04,,MIL,"L, 1-9",35,30,1,4,2,2,0,0,1,2,1,5,7,.133,.257,.200,.457,6,0,0,0,0,0,2025-06-04
35,CLE,2025-06-04,@,NYY,"W, 4-0",39,38,4,12,7,3,0,2,4,1,0,1,12,.316,.333,.553,.886,21,1,0,0,0,0,2025-06-04
36,COL,2025-06-04,@,MIA,"W, 3-2",33,31,3,6,1,4,1,0,3,0,0,1,8,.194,.212,.387,.599,12,1,0,0,1,0,2025-06-04
37,DET,2025-06-04,@,CHW,"W, 5-4",41,37,5,10,5,5,0,0,5,0,0,3,7,.270,.341,.405,.747,15,0,1,0,0,0,2025-06-04
38,MIA,2025-06-04,,COL,"L, 2-3",31,30,2,5,3,2,0,0,2,1,0,0,6,.167,.194,.233,.427,7,1,1,0,0,0,2025-06-04
39,HOU,2025-06-04,@,PIT,"L, 0-3",34,33,0,7,5,2,0,0,0,0,0,1,12,.212,.235,.273,.508,9,1,0,0,0,0,2025-06-04
40,LAD,2025-06-04,,NYM,"L, 1-6",35,33,1,6,4,1,0,1,1,0,0,1,10,.182,.229,.303,.532,10,0,1,0,0,0,2025-06-04
41,MIL,2025-06-04,@,CIN,"W, 9-1",43,39,9,13,9,1,0,3,9,1,0,2,7,.333,.366,.590,.956,23,0,0,1,0,0,2025-06-04
42,MIN,2025-06-04,@,ATH,"W, 6-1",39,35,6,8,6,0,0,2,5,1,0,4,9,.229,.308,.400,.708,14,0,0,0,0,0,2025-06-04
43,NYM,2025-06-04,@,LAD,"W, 6-1",37,31,6,4,2,0,0,2,6,1,0,4,7,.129,.270,.323,.593,10,1,2,0,0,0,2025-06-04
44,NYY,2025-06-04,,CLE,"L, 0-4",33,30,0,5,4,1,0,0,0,0,0,3,10,.167,.242,.200,.442,6,3,0,0,0,0,2025-06-04
45,ATH,2025-06-04,,MIN,"L, 1-6",35,31,1,5,3,2,0,0,1,0,0,4,14,.161,.257,.226,.483,7,1,0,0,0,0,2025-06-04
46,PHI,2025-06-04,@,TOR,"L, 1-2",33,31,1,5,4,0,0,1,1,0,0,2,8,.161,.212,.258,.470,8,1,0,0,0,0,2025-06-04
47,PIT,2025-06-04,,HOU,"W, 3-0",33,29,3,8,6,2,0,0,2,2,0,2,7,.276,.333,.345,.678,10,2,1,0,1,0,2025-06-04
48,SDP,2025-06-04,@,SFG,"L, 5-6",41,39,5,12,9,2,1,0,5,3,1,2,6,.308,.341,.410,.752,16,0,0,0,0,0,2025-06-04
49,SEA,2025-06-04,,BAL,"L, 2-3",34,29,2,5,4,1,0,0,2,1,0,3,11,.172,.265,.207,.472,6,1,1,0,1,0,2025-06-04
50,SFG,2025-06-04,,SDP,"W, 6-5",34,31,6,8,3,4,0,1,6,1,0,2,6,.258,.294,.484,.778,15,0,0,0,1,0,2025-06-04
51,TBR,2025-06-04,,TEX,"W, 5-4",35,31,5,8,5,2,0,1,4,2,0,3,12,.258,.343,.419,.762,13,1,1,0,0,0,2025-06-04
52,TEX,2025-06-04,@,TBR,"L, 4-5",39,37,4,8,5,2,0,1,4,0,0,2,11,.216,.256,.351,.608,13,0,0,0,0,0,2025-06-04
53,TOR,2025-06-04,,PHI,"W, 2-1",31,31,2,5,3,1,1,0,2,1,0,0,4,.161,.161,.258,.419,8,0,0,0,0,0,2025-06-04
54,WSN,2025-06-04,,CHC,"W, 2-0",28,27,2,4,2,1,0,1,2,1,1,1,6,.148,.179,.296,.475,8,0,0,0,0,0,2025-06-04
55,LAA,2025-06-03,@,BOS,"W, 4-3 (10)",41,36,4,7,7,0,0,0,3,1,1,3,6,.194,.275,.194,.469,7,1,1,1,0,0,2025-06-03
56,ARI,2025-06-03,@,ATL,"W, 8-3",39,35,8,11,6,1,0,4,8,1,1,4,7,.314,.385,.686,1.070,24,1,0,0,0,0,2025-06-03
57,ATL,2025-06-03,,ARI,"L, 3-8",35,34,3,6,5,0,0,1,2,0,0,1,5,.176,.200,.265,.465,9,0,0,0,0,0,2025-06-03
58,BAL,2025-06-03,@,SEA,"W, 5-1",39,36,5,13,11,1,0,1,5,0,0,2,4,.361,.385,.472,.857,17,3,0,0,1,0,2025-06-03
59,BOS,2025-06-03,,LAA,"L, 3-4 (10)",43,36,3,10,5,4,0,1,3,2,0,7,10,.278,.395,.472,.868,17,3,0,0,0,1,2025-06-03
60,CHC,2025-06-03,@,WSN,"W, 8-3",42,34,8,9,5,2,1,1,8,3,0,5,9,.265,.333,.471,.804,16,0,0,0,3,0,2025-06-03
61,CHW,2025-06-03,,DET,"W, 8-1",39,33,8,10,8,1,0,1,8,1,1,6,9,.303,.410,.424,.834,14,1,0,0,0,0,2025-06-03
62,CIN,2025-06-03,,MIL,"W, 4-2",36,30,4,8,3,3,0,2,4,0,0,5,10,.267,.361,.567,.928,17,1,0,0,1,1,2025-06-03
63,CLE,2025-06-03,@,NYY,"L, 2-3",35,33,2,7,6,1,0,0,2,3,0,2,9,.212,.257,.242,.500,8,0,0,0,0,0,2025-06-03
64,COL,2025-06-03,@,MIA,"W, 3-2",37,34,3,7,5,1,0,1,3,2,0,1,5,.206,.243,.324,.567,11,0,1,0,1,0,2025-06-03
65,DET,2025-06-03,@,CHW,"L, 1-8",37,33,1,7,6,1,0,0,1,0,0,4,10,.212,.297,.242,.540,8,1,0,0,0,0,2025-06-03
66,MIA,2025-06-03,,COL,"L, 2-3",36,31,2,6,6,0,0,0,2,1,0,4,3,.194,.286,.194,.479,6,1,0,1,0,0,2025-06-03
67,HOU,2025-06-03,@,PIT,"W, 3-0",33,32,3,5,2,1,0,2,3,1,0,1,8,.156,.182,.375,.557,12,1,0,0,0,0,2025-06-03
68,KCR,2025-06-03,@,STL,"W, 10-7",42,39,10,13,10,1,0,2,10,1,0,2,5,.333,.366,.513,.879,20,0,0,1,0,0,2025-06-03
69,LAD,2025-06-03,,NYM,"W, 6-5 (10)",39,35,6,7,2,3,0,2,6,0,0,4,12,.200,.282,.457,.739,16,0,0,0,0,1,2025-06-03
70,MIL,2025-06-03,@,CIN,"L, 2-4",36,33,2,5,3,1,0,1,2,0,0,3,9,.152,.222,.273,.495,9,0,0,0,0,0,2025-06-03
71,MIN,2025-06-03,@,ATH,"W, 10-3",46,39,10,12,7,2,0,3,9,0,0,5,14,.308,.413,.590,1.003,23,0,2,0,0,0,2025-06-03
72,NYM,2025-06-03,@,LAD,"L, 5-6 (10)",41,38,5,8,5,2,0,1,5,0,0,3,6,.211,.268,.342,.610,13,1,0,0,0,0,2025-06-03
73,NYY,2025-06-03,,CLE,"W, 3-2",32,29,3,5,3,0,0,2,3,0,1,3,6,.172,.250,.379,.629,11,0,0,0,0,0,2025-06-03
74,ATH,2025-06-03,,MIN,"L, 3-10",37,32,3,7,2,4,1,0,3,0,0,4,10,.219,.297,.406,.704,13,0,0,0,1,0,2025-06-03
75,PHI,2025-06-03,@,TOR,"W, 8-3",43,38,8,11,8,0,0,3,7,0,0,4,10,.289,.372,.526,.898,20,0,1,0,0,0,2025-06-03
76,PIT,2025-06-03,,HOU,"L, 0-3",32,29,0,4,4,0,0,0,0,1,2,1,9,.138,.194,.138,.331,4,0,1,0,0,0,2025-06-03
77,SDP,2025-06-03,@,SFG,"W, 3-2 (10)",45,38,3,10,10,0,0,0,3,1,0,6,8,.263,.378,.263,.641,10,1,1,0,0,0,2025-06-03
78,SEA,2025-06-03,,BAL,"L, 1-5",33,32,1,7,6,0,0,1,1,0,0,1,8,.219,.242,.313,.555,10,2,0,0,0,0,2025-06-03
79,SFG,2025-06-03,,SDP,"L, 2-3 (10)",38,34,2,6,3,2,0,1,2,0,0,3,4,.176,.243,.324,.567,11,1,0,1,0,0,2025-06-03
80,STL,2025-06-03,,KCR,"L, 7-10",44,39,7,12,7,3,0,2,6,0,0,5,8,.308,.386,.538,.925,21,0,0,0,0,0,2025-06-03
81,TBR,2025-06-03,,TEX,"W, 5-1",34,32,5,8,6,0,0,2,3,2,0,2,9,.250,.294,.438,.732,14,0,0,0,0,0,2025-06-03
82,TEX,2025-06-03,@,TBR,"L, 1-5",32,31,1,4,4,0,0,0,1,0,0,1,12,.129,.156,.129,.285,4,0,0,0,0,0,2025-06-03
83,TOR,2025-06-03,,PHI,"L, 3-8",37,31,3,5,3,0,0,2,3,0,0,6,7,.161,.297,.355,.652,11,1,0,0,0,0,2025-06-03
84,WSN,2025-06-03,,CHC,"L, 3-8",34,32,3,7,5,2,0,0,3,1,1,1,4,.219,.235,.281,.517,9,1,0,0,1,0,2025-06-03
85,LAA,2025-06-02,@,BOS,"W, 7-6",38,35,7,8,4,0,0,4,7,0,0,3,5,.229,.289,.571,.861,20,2,0,0,0,0,2025-06-02
86,BOS,2025-06-02,,LAA,"L, 6-7",41,38,6,11,5,5,0,1,6,0,0,3,10,.289,.341,.500,.841,19,0,0,0,0,0,2025-06-02
87,CHW,2025-06-02,,DET,"L, 1-13",33,30,1,5,3,2,0,0,1,0,0,2,5,.167,.242,.233,.476,7,2,1,0,0,0,2025-06-02
88,CIN,2025-06-02,,MIL,"L, 2-3",36,34,2,8,7,1,0,0,2,0,0,2,11,.235,.278,.265,.542,9,1,0,0,0,0,2025-06-02
89,COL,2025-06-02,@,MIA,"W, 6-4",39,38,6,12,7,3,0,2,6,0,1,1,9,.316,.333,.553,.886,21,0,0,0,0,0,2025-06-02
90,DET,2025-06-02,@,CHW,"W, 13-1",46,42,13,16,8,2,1,5,13,1,0,4,7,.381,.435,.833,1.268,35,0,0,0,0,0,2025-06-02
91,MIA,2025-06-02,,COL,"L, 4-6",40,37,4,11,5,6,0,0,4,0,0,2,8,.297,.325,.459,.784,17,1,0,0,1,0,2025-06-02
92,LAD,2025-06-02,,NYM,"L, 3-4 (10)",43,38,3,9,8,0,0,1,3,2,0,4,10,.237,.302,.316,.618,12,1,0,0,1,0,2025-06-02
93,MIL,2025-06-02,@,CIN,"W, 3-2",34,30,3,5,3,1,0,1,3,0,0,3,7,.167,.235,.300,.535,9,0,0,0,1,0,2025-06-02
94,MIN,2025-06-02,@,ATH,"W, 10-4",47,40,10,14,10,4,0,0,10,1,0,5,5,.350,.426,.450,.876,18,0,1,0,1,0,2025-06-02
95,NYM,2025-06-02,@,LAD,"W, 4-3 (10)",41,37,4,8,4,3,0,1,4,1,0,3,8,.216,.293,.378,.671,14,1,1,0,0,1,2025-06-02
96,ATH,2025-06-02,,MIN,"L, 4-10",40,32,4,7,4,2,0,1,4,2,0,6,9,.219,.375,.375,.750,12,1,2,0,0,0,2025-06-02
97,SDP,2025-06-02,@,SFG,"W, 1-0 (10)",36,33,1,6,4,2,0,0,1,0,1,0,9,.182,.200,.242,.442,8,0,1,1,1,0,2025-06-02
98,SFG,2025-06-02,,SDP,"L, 0-1 (10)",41,32,0,5,5,0,0,0,0,2,0,6,10,.156,.325,.156,.481,5,2,2,1,0,1,2025-06-02
